"TIME","GEO","UNIT","DURATION","PARTNER","SEX","Value","Flag and Footnotes"
"2013","Romania","Number","1 night or over","Domestic","Females","1,956,973",""
"2013","Romania","Number","1 night or over","Outbound","Males","110,938",""
"2013","Romania","Number","1 night or over","Outbound","Females","117,964",""
"2013","Romania","Percentage of total population","1 night or over","Domestic","Males","23.25",""
"2013","Romania","Percentage of total population","1 night or over","Domestic","Females","21.09",""
"2013","Romania","Percentage of total population","1 night or over","Outbound","Males","1.28",""
"2013","Romania","Percentage of total population","1 night or over","Outbound","Females","1.27",""
"2013","Slovenia","Number","1 night or over","Domestic","Males","102,760","e"
"2013","Slovenia","Number","1 night or over","Domestic","Females","120,868","e"
"2013","Slovenia","Number","1 night or over","Outbound","Males","277,746","e"
"2013","Slovenia","Number","1 night or over","Outbound","Females","266,061","e"
"2013","Slovenia","Percentage of total population","1 night or over","Domestic","Males","11.87","e"
"2013","Slovenia","Percentage of total population","1 night or over","Domestic","Females","13.51","e"
"2013","Slovenia","Percentage of total population","1 night or over","Outbound","Males","32.07","e"
"2013","Slovenia","Percentage of total population","1 night or over","Outbound","Females","29.75","e"
"2013","Slovakia","Number","1 night or over","Domestic","Males","558,657","b"
"2013","Slovakia","Number","1 night or over","Domestic","Females","693,725","b"
"2013","Slovakia","Number","1 night or over","Outbound","Males","464,380","b"
"2013","Slovakia","Number","1 night or over","Outbound","Females","440,071","b"
"2013","Slovakia","Percentage of total population","1 night or over","Domestic","Males","25.28","b"
"2013","Slovakia","Percentage of total population","1 night or over","Domestic","Females","29.27","b"
"2013","Slovakia","Percentage of total population","1 night or over","Outbound","Males","21.01","b"
"2013","Slovakia","Percentage of total population","1 night or over","Outbound","Females","18.56","b"
"2013","Finland","Number","1 night or over","Domestic","Males","655,474",""
"2013","Finland","Number","1 night or over","Domestic","Females","735,699",""
"2013","Finland","Number","1 night or over","Outbound","Males","114,986",""
"2013","Finland","Number","1 night or over","Outbound","Females","126,611",""
"2013","Finland","Percentage of total population","1 night or over","Domestic","Males","29.99",""
"2013","Finland","Percentage of total population","1 night or over","Domestic","Females","32.83",""
"2013","Finland","Percentage of total population","1 night or over","Outbound","Males","5.26",""
"2013","Finland","Percentage of total population","1 night or over","Outbound","Females","5.65",""
"2013","Sweden","Number","1 night or over","Domestic","Males",":",""
"2013","Sweden","Number","1 night or over","Domestic","Females",":",""
"2013","Sweden","Number","1 night or over","Outbound","Males",":",""
"2013","Sweden","Number","1 night or over","Outbound","Females",":",""
"2013","Sweden","Percentage of total population","1 night or over","Domestic","Males",":",""
"2013","Sweden","Percentage of total population","1 night or over","Domestic","Females",":",""
"2013","Sweden","Percentage of total population","1 night or over","Outbound","Males",":",""
"2013","Sweden","Percentage of total population","1 night or over","Outbound","Females",":",""
"2014","Belgium","Number","1 night or over","Domestic","Males","194,595",""
"2014","Belgium","Number","1 night or over","Domestic","Females","246,259",""
"2014","Belgium","Number","1 night or over","Outbound","Males","1,770,084",""
"2014","Belgium","Number","1 night or over","Outbound","Females","1,894,398",""
"2014","Belgium","Percentage of total population","1 night or over","Domestic","Males","4.27",""
"2014","Belgium","Percentage of total population","1 night or over","Domestic","Females","5.02",""
"2014","Belgium","Percentage of total population","1 night or over","Outbound","Males","38.85",""
"2014","Belgium","Percentage of total population","1 night or over","Outbound","Females","38.64",""
"2014","Bulgaria","Number","1 night or over","Domestic","Males","716,762",""
"2014","Bulgaria","Number","1 night or over","Domestic","Females","714,012",""
"2014","Bulgaria","Number","1 night or over","Outbound","Males","38,456",""
"2014","Bulgaria","Number","1 night or over","Outbound","Females","46,790",""
"2014","Bulgaria","Percentage of total population","1 night or over","Domestic","Males","23.94",""
"2014","Bulgaria","Percentage of total population","1 night or over","Domestic","Females","21.73",""
"2014","Bulgaria","Percentage of total population","1 night or over","Outbound","Males","1.28",""
"2014","Bulgaria","Percentage of total population","1 night or over","Outbound","Females","1.42",""
"2014","Czechia","Number","1 night or over","Domestic","Males","1,798,071",""
"2014","Czechia","Number","1 night or over","Domestic","Females","2,008,768",""
"2014","Czechia","Number","1 night or over","Outbound","Males","305,851",""
"2014","Czechia","Number","1 night or over","Outbound","Females","311,008",""
"2014","Czechia","Percentage of total population","1 night or over","Domestic","Males","41.31",""
"2014","Czechia","Percentage of total population","1 night or over","Domestic","Females","43.86",""
"2014","Czechia","Percentage of total population","1 night or over","Outbound","Males","7.03",""
"2014","Czechia","Percentage of total population","1 night or over","Outbound","Females","6.79",""
"2014","Denmark","Number","1 night or over","Domestic","Males","546,559",""
"2014","Denmark","Number","1 night or over","Domestic","Females","519,278",""
"2014","Denmark","Number","1 night or over","Outbound","Males","920,123",""
"2014","Denmark","Number","1 night or over","Outbound","Females","999,680",""
"2014","Denmark","Percentage of total population","1 night or over","Domestic","Males","23.53",""
"2014","Denmark","Percentage of total population","1 night or over","Domestic","Females","21.76",""
"2014","Denmark","Percentage of total population","1 night or over","Outbound","Males","39.61",""
"2014","Denmark","Percentage of total population","1 night or over","Outbound","Females","41.9",""
"2014","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Males","8,016,551",""
"2014","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Females","8,054,372",""
"2014","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Outbound","Males","5,206,503",""
"2014","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Outbound","Females","5,384,225",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic","Males","23.81",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic","Females","22.74",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Outbound","Males","15.46",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Outbound","Females","15.2",""
"2014","Estonia","Number","1 night or over","Domestic","Males","131,246",""
"2014","Estonia","Number","1 night or over","Domestic","Females","150,493",""
"2014","Estonia","Number","1 night or over","Outbound","Males","65,192",""
"2014","Estonia","Number","1 night or over","Outbound","Females","77,772",""
"2014","Estonia","Percentage of total population","1 night or over","Domestic","Males","25.84",""
"2014","Estonia","Percentage of total population","1 night or over","Domestic","Females","25.09",""
"2014","Estonia","Percentage of total population","1 night or over","Outbound","Males","12.83",""
"2014","Estonia","Percentage of total population","1 night or over","Outbound","Females","12.97",""
"2014","Ireland","Number","1 night or over","Domestic","Males","351,237",""
"2014","Ireland","Number","1 night or over","Domestic","Females","345,155",""
"2014","Ireland","Number","1 night or over","Outbound","Males","138,334",""
"2014","Ireland","Number","1 night or over","Outbound","Females","197,146",""
"2014","Ireland","Percentage of total population","1 night or over","Domestic","Males","19.92",""
"2014","Ireland","Percentage of total population","1 night or over","Domestic","Females","18.77",""
"2014","Ireland","Percentage of total population","1 night or over","Outbound","Males","7.85",""
"2014","Ireland","Percentage of total population","1 night or over","Outbound","Females","10.72",""
"2014","Greece","Number","1 night or over","Domestic","Males","1,465,393",""
"2014","Greece","Number","1 night or over","Domestic","Females","1,596,669",""
"2014","Greece","Number","1 night or over","Outbound","Males","151,862",""
"2014","Greece","Number","1 night or over","Outbound","Females","156,133",""
"2014","Greece","Percentage of total population","1 night or over","Domestic","Males","33.21",""
"2014","Greece","Percentage of total population","1 night or over","Domestic","Females","33.25",""
"2014","Greece","Percentage of total population","1 night or over","Outbound","Males","3.44",""
"2014","Greece","Percentage of total population","1 night or over","Outbound","Females","3.25",""
"2014","Spain","Number","1 night or over","Domestic","Males","7,890,690",""
"2014","Spain","Number","1 night or over","Domestic","Females","8,293,983",""
"2014","Spain","Number","1 night or over","Outbound","Males","736,662",""
"2014","Spain","Number","1 night or over","Outbound","Females","778,743",""
"2014","Spain","Percentage of total population","1 night or over","Domestic","Males","41.93",""
"2014","Spain","Percentage of total population","1 night or over","Domestic","Females","41.72",""
"2014","Spain","Percentage of total population","1 night or over","Outbound","Males","3.91",""
"2014","Spain","Percentage of total population","1 night or over","Outbound","Females","3.92",""
"2014","France","Number","1 night or over","Domestic","Males","11,717,365",""
"2014","France","Number","1 night or over","Domestic","Females","13,243,783",""
"2014","France","Number","1 night or over","Outbound","Males","997,016",""
"2014","France","Number","1 night or over","Outbound","Females","1,067,356",""
"2014","France","Percentage of total population","1 night or over","Domestic","Males","47.75",""
"2014","France","Percentage of total population","1 night or over","Domestic","Females","49.19",""
"2014","France","Percentage of total population","1 night or over","Outbound","Males","4.06",""
"2014","France","Percentage of total population","1 night or over","Outbound","Females","3.96",""
"2014","Croatia","Number","1 night or over","Domestic","Males","520,790",""
"2014","Croatia","Number","1 night or over","Domestic","Females","570,818",""
"2014","Croatia","Number","1 night or over","Outbound","Males","158,304",""
"2014","Croatia","Number","1 night or over","Outbound","Females","201,059",""
"2014","Croatia","Percentage of total population","1 night or over","Domestic","Males","30.08",""
"2014","Croatia","Percentage of total population","1 night or over","Domestic","Females","30.03",""
"2014","Croatia","Percentage of total population","1 night or over","Outbound","Males","9.14",""
"2014","Croatia","Percentage of total population","1 night or over","Outbound","Females","10.58",""
"2014","Italy","Number","1 night or over","Domestic","Males","6,164,054","b"
"2014","Italy","Number","1 night or over","Domestic","Females","6,474,384","b"
"2014","Italy","Number","1 night or over","Outbound","Males","1,567,101","b"
"2014","Italy","Number","1 night or over","Outbound","Females","1,737,704","b"
"2014","Italy","Percentage of total population","1 night or over","Domestic","Males","24.61","b"
"2014","Italy","Percentage of total population","1 night or over","Domestic","Females","23.97","b"
"2014","Italy","Percentage of total population","1 night or over","Outbound","Males","6.26","b"
"2014","Italy","Percentage of total population","1 night or over","Outbound","Females","6.43","b"
"2014","Cyprus","Number","1 night or over","Domestic","Males","79,974","e"
"2014","Cyprus","Number","1 night or over","Domestic","Females","79,782","e"
"2014","Cyprus","Number","1 night or over","Outbound","Males","54,986","e"
"2014","Cyprus","Number","1 night or over","Outbound","Females","67,892","e"
"2014","Cyprus","Percentage of total population","1 night or over","Domestic","Males","23.62","e"
"2014","Cyprus","Percentage of total population","1 night or over","Domestic","Females","21.86","e"
"2014","Cyprus","Percentage of total population","1 night or over","Outbound","Males","16.24","e"
"2014","Cyprus","Percentage of total population","1 night or over","Outbound","Females","18.6","e"
"2014","Latvia","Number","1 night or over","Domestic","Males","189,169",""
"2014","Latvia","Number","1 night or over","Domestic","Females","204,912",""
"2014","Latvia","Number","1 night or over","Outbound","Males","56,431",""
"2014","Latvia","Number","1 night or over","Outbound","Females","89,189",""
"2014","Latvia","Percentage of total population","1 night or over","Domestic","Males","25.3",""
"2014","Latvia","Percentage of total population","1 night or over","Domestic","Females","22.13",""
"2014","Latvia","Percentage of total population","1 night or over","Outbound","Males","7.55",""
"2014","Latvia","Percentage of total population","1 night or over","Outbound","Females","9.63",""
"2014","Lithuania","Number","1 night or over","Domestic","Males","317,269",""
"2014","Lithuania","Number","1 night or over","Domestic","Females","379,670",""
"2014","Lithuania","Number","1 night or over","Outbound","Males","347,522",""
"2014","Lithuania","Number","1 night or over","Outbound","Females","371,450",""
"2014","Lithuania","Percentage of total population","1 night or over","Domestic","Males","27.94",""
"2014","Lithuania","Percentage of total population","1 night or over","Domestic","Females","27.56",""
"2014","Lithuania","Percentage of total population","1 night or over","Outbound","Males","30.6",""
"2014","Lithuania","Percentage of total population","1 night or over","Outbound","Females","26.96",""
"2014","Luxembourg","Number","1 night or over","Domestic","Males","307",""
"2014","Luxembourg","Number","1 night or over","Domestic","Females","1,435",""
"2014","Luxembourg","Number","1 night or over","Outbound","Males","167,635",""
"2014","Luxembourg","Number","1 night or over","Outbound","Females","164,419",""
"2014","Luxembourg","Percentage of total population","1 night or over","Domestic","Males","0.13",""
"2014","Luxembourg","Percentage of total population","1 night or over","Domestic","Females","0.63",""
"2014","Luxembourg","Percentage of total population","1 night or over","Outbound","Males","73.65",""
"2014","Luxembourg","Percentage of total population","1 night or over","Outbound","Females","71.64",""
"2014","Hungary","Number","1 night or over","Domestic","Males","1,338,869",""
"2014","Hungary","Number","1 night or over","Domestic","Females","1,534,950",""
"2014","Hungary","Number","1 night or over","Outbound","Males","239,935",""
"2014","Hungary","Number","1 night or over","Outbound","Females","248,920",""
"2014","Hungary","Percentage of total population","1 night or over","Domestic","Males","33.71",""
"2014","Hungary","Percentage of total population","1 night or over","Domestic","Females","34.26",""
"2014","Hungary","Percentage of total population","1 night or over","Outbound","Males","6.04",""
"2014","Hungary","Percentage of total population","1 night or over","Outbound","Females","5.56",""
"2014","Malta","Number","1 night or over","Domestic","Males","29,376",""
"2014","Malta","Number","1 night or over","Domestic","Females","28,668",""
"2014","Malta","Number","1 night or over","Outbound","Males","29,554",""
"2014","Malta","Number","1 night or over","Outbound","Females","38,511",""
"2014","Malta","Percentage of total population","1 night or over","Domestic","Males","16.47",""
"2014","Malta","Percentage of total population","1 night or over","Domestic","Females","16",""
"2014","Malta","Percentage of total population","1 night or over","Outbound","Males","16.57",""
"2014","Malta","Percentage of total population","1 night or over","Outbound","Females","21.49",""
"2014","Netherlands","Number","1 night or over","Domestic","Males","1,591,421",""
"2014","Netherlands","Number","1 night or over","Domestic","Females","1,717,147",""
"2014","Netherlands","Number","1 night or over","Outbound","Males","1,552,440",""
"2014","Netherlands","Number","1 night or over","Outbound","Females","1,440,882",""
"2014","Netherlands","Percentage of total population","1 night or over","Domestic","Males","23.59",""
"2014","Netherlands","Percentage of total population","1 night or over","Domestic","Females","24.61",""
"2014","Netherlands","Percentage of total population","1 night or over","Outbound","Males","23.01",""
"2014","Netherlands","Percentage of total population","1 night or over","Outbound","Females","20.65",""
"2014","Austria","Number","1 night or over","Domestic","Males","656,676",""
"2014","Austria","Number","1 night or over","Domestic","Females","691,522",""
"2014","Austria","Number","1 night or over","Outbound","Males","808,542",""
"2014","Austria","Number","1 night or over","Outbound","Females","932,835",""
"2014","Austria","Percentage of total population","1 night or over","Domestic","Males","18.71",""
"2014","Austria","Percentage of total population","1 night or over","Domestic","Females","18.67",""
"2014","Austria","Percentage of total population","1 night or over","Outbound","Males","23.04",""
"2014","Austria","Percentage of total population","1 night or over","Outbound","Females","25.18",""
"2014","Poland","Number","1 night or over","Domestic","Males","5,526,772",""
"2014","Poland","Number","1 night or over","Domestic","Females","6,380,948",""
"2014","Poland","Number","1 night or over","Outbound","Males","1,196,390",""
"2014","Poland","Number","1 night or over","Outbound","Females","1,151,292",""
"2014","Poland","Percentage of total population","1 night or over","Domestic","Males","35.95",""
"2014","Poland","Percentage of total population","1 night or over","Domestic","Females","37.53",""
"2014","Poland","Percentage of total population","1 night or over","Outbound","Males","7.78",""
"2014","Poland","Percentage of total population","1 night or over","Outbound","Females","6.77",""
"2014","Portugal","Number","1 night or over","Domestic","Males","1,203,940",""
"2014","Portugal","Number","1 night or over","Domestic","Females","1,410,783",""
"2014","Portugal","Number","1 night or over","Outbound","Males","153,635",""
"2014","Portugal","Number","1 night or over","Outbound","Females","142,901",""
"2014","Portugal","Percentage of total population","1 night or over","Domestic","Males","18.08",""
"2014","Portugal","Percentage of total population","1 night or over","Domestic","Females","18.3",""
"2014","Portugal","Percentage of total population","1 night or over","Outbound","Males","2.31",""
"2014","Portugal","Percentage of total population","1 night or over","Outbound","Females","1.85",""
"2014","Romania","Number","1 night or over","Domestic","Males","2,014,359",""
"2014","Romania","Number","1 night or over","Domestic","Females","1,915,961",""
"2014","Romania","Number","1 night or over","Outbound","Males","110,450",""
"2014","Romania","Number","1 night or over","Outbound","Females","113,934",""
"2014","Romania","Percentage of total population","1 night or over","Domestic","Males","24.93",""
"2014","Romania","Percentage of total population","1 night or over","Domestic","Females","22.29",""
"2014","Romania","Percentage of total population","1 night or over","Outbound","Males","1.37",""
"2014","Romania","Percentage of total population","1 night or over","Outbound","Females","1.33",""
"2014","Slovenia","Number","1 night or over","Domestic","Males","107,399","e"
"2014","Slovenia","Number","1 night or over","Domestic","Females","125,304","e"
"2014","Slovenia","Number","1 night or over","Outbound","Males","284,723","e"
"2014","Slovenia","Number","1 night or over","Outbound","Females","269,189","e"
"2014","Slovenia","Percentage of total population","1 night or over","Domestic","Males","12.4","e"
"2014","Slovenia","Percentage of total population","1 night or over","Domestic","Females","14.03","e"
"2014","Slovenia","Percentage of total population","1 night or over","Outbound","Males","32.88","e"
"2014","Slovenia","Percentage of total population","1 night or over","Outbound","Females","30.13","e"
"2014","Slovakia","Number","1 night or over","Domestic","Males","602,318",""
"2014","Slovakia","Number","1 night or over","Domestic","Females","602,382",""
"2014","Slovakia","Number","1 night or over","Outbound","Males","297,421",""
"2014","Slovakia","Number","1 night or over","Outbound","Females","425,940",""
"2014","Slovakia","Percentage of total population","1 night or over","Domestic","Males","27.19",""
"2014","Slovakia","Percentage of total population","1 night or over","Domestic","Females","25.35",""
"2014","Slovakia","Percentage of total population","1 night or over","Outbound","Males","13.43",""
"2014","Slovakia","Percentage of total population","1 night or over","Outbound","Females","17.93",""
"2014","Finland","Number","1 night or over","Domestic","Males","739,857",""
"2014","Finland","Number","1 night or over","Domestic","Females","710,942",""
"2014","Finland","Number","1 night or over","Outbound","Males","126,075",""
"2014","Finland","Number","1 night or over","Outbound","Females","122,818",""
"2014","Finland","Percentage of total population","1 night or over","Domestic","Males","33.69",""
"2014","Finland","Percentage of total population","1 night or over","Domestic","Females","31.63",""
"2014","Finland","Percentage of total population","1 night or over","Outbound","Males","5.74",""
"2014","Finland","Percentage of total population","1 night or over","Outbound","Females","5.47",""
"2014","Sweden","Number","1 night or over","Domestic","Males","1,049,470",""
"2014","Sweden","Number","1 night or over","Domestic","Females","1,076,380",""
"2014","Sweden","Number","1 night or over","Outbound","Males","414,160",""
"2014","Sweden","Number","1 night or over","Outbound","Females","383,060",""
"2014","Sweden","Percentage of total population","1 night or over","Domestic","Males","25.95",""
"2014","Sweden","Percentage of total population","1 night or over","Domestic","Females","26.23",""
"2014","Sweden","Percentage of total population","1 night or over","Outbound","Males","10.24",""
"2014","Sweden","Percentage of total population","1 night or over","Outbound","Females","9.33",""
"2015","Belgium","Number","1 night or over","Domestic","Males","221,976",""
"2015","Belgium","Number","1 night or over","Domestic","Females","278,459",""
"2015","Belgium","Number","1 night or over","Outbound","Males","1,621,946",""
"2015","Belgium","Number","1 night or over","Outbound","Females","1,805,934",""
"2015","Belgium","Percentage of total population","1 night or over","Domestic","Males","4.58",""
"2015","Belgium","Percentage of total population","1 night or over","Domestic","Females","5.72",""
"2015","Belgium","Percentage of total population","1 night or over","Outbound","Males","33.45",""
"2015","Belgium","Percentage of total population","1 night or over","Outbound","Females","37.09",""
"2015","Bulgaria","Number","1 night or over","Domestic","Males","763,235",""
"2015","Bulgaria","Number","1 night or over","Domestic","Females","772,535",""
"2015","Bulgaria","Number","1 night or over","Outbound","Males","59,004",""
"2015","Bulgaria","Number","1 night or over","Outbound","Females","80,382",""
"2015","Bulgaria","Percentage of total population","1 night or over","Domestic","Males","26.13",""
"2015","Bulgaria","Percentage of total population","1 night or over","Domestic","Females","23.45",""
"2015","Bulgaria","Percentage of total population","1 night or over","Outbound","Males","2.02",""
"2015","Bulgaria","Percentage of total population","1 night or over","Outbound","Females","2.44",""
"2015","Czechia","Number","1 night or over","Domestic","Males","1,766,223",""
"2015","Czechia","Number","1 night or over","Domestic","Females","1,855,532",""
"2015","Czechia","Number","1 night or over","Outbound","Males","236,082",""
"2015","Czechia","Number","1 night or over","Outbound","Females","247,820",""
"2015","Czechia","Percentage of total population","1 night or over","Domestic","Males","40.56",""
"2015","Czechia","Percentage of total population","1 night or over","Domestic","Females","40.55",""
"2015","Czechia","Percentage of total population","1 night or over","Outbound","Males","5.42",""
"2015","Czechia","Percentage of total population","1 night or over","Outbound","Females","5.42",""
"2015","Denmark","Number","1 night or over","Domestic","Males","506,450",""
"2015","Denmark","Number","1 night or over","Domestic","Females","532,166",""
"2015","Denmark","Number","1 night or over","Outbound","Males","912,227",""
"2015","Denmark","Number","1 night or over","Outbound","Females","958,546",""
"2015","Denmark","Percentage of total population","1 night or over","Domestic","Males","21.48",""
"2015","Denmark","Percentage of total population","1 night or over","Domestic","Females","22",""
"2015","Denmark","Percentage of total population","1 night or over","Outbound","Males","38.7",""
"2015","Denmark","Percentage of total population","1 night or over","Outbound","Females","39.62",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Males","7,803,031",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Females","8,766,999",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Outbound","Males","4,914,021",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Outbound","Females","5,601,436",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic","Males","23.02",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic","Females","24.67",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Outbound","Males","14.5",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Outbound","Females","15.76",""
"2015","Estonia","Number","1 night or over","Domestic","Males","124,292",""
"2015","Estonia","Number","1 night or over","Domestic","Females","135,969",""
"2015","Estonia","Number","1 night or over","Outbound","Males","63,834",""
"2015","Estonia","Number","1 night or over","Outbound","Females","70,459",""
"2015","Estonia","Percentage of total population","1 night or over","Domestic","Males","24.53",""
"2015","Estonia","Percentage of total population","1 night or over","Domestic","Females","22.78",""
"2015","Estonia","Percentage of total population","1 night or over","Outbound","Males","12.6",""
"2015","Estonia","Percentage of total population","1 night or over","Outbound","Females","11.8",""
"2015","Ireland","Number","1 night or over","Domestic","Males","345,099",""
"2015","Ireland","Number","1 night or over","Domestic","Females","364,103",""
"2015","Ireland","Number","1 night or over","Outbound","Males","209,061",""
"2015","Ireland","Number","1 night or over","Outbound","Females","193,814",""
"2015","Ireland","Percentage of total population","1 night or over","Domestic","Males","19.49",""
"2015","Ireland","Percentage of total population","1 night or over","Domestic","Females","19.71",""
"2015","Ireland","Percentage of total population","1 night or over","Outbound","Males","11.8",""
"2015","Ireland","Percentage of total population","1 night or over","Outbound","Females","10.49",""
"2015","Greece","Number","1 night or over","Domestic","Males","1,367,702",""
"2015","Greece","Number","1 night or over","Domestic","Females","1,510,708",""
"2015","Greece","Number","1 night or over","Outbound","Males","152,434",""
"2015","Greece","Number","1 night or over","Outbound","Females","148,701",""
"2015","Greece","Percentage of total population","1 night or over","Domestic","Males","31.06",""
"2015","Greece","Percentage of total population","1 night or over","Domestic","Females","31.38",""
"2015","Greece","Percentage of total population","1 night or over","Outbound","Males","3.46",""
"2015","Greece","Percentage of total population","1 night or over","Outbound","Females","3.09",""
"2015","Spain","Number","1 night or over","Domestic","Males","8,422,470","b"
"2015","Spain","Number","1 night or over","Domestic","Females","8,504,760","b"
"2015","Spain","Number","1 night or over","Outbound","Males","937,330","b"
"2015","Spain","Number","1 night or over","Outbound","Females","1,079,735","b"
"2015","Spain","Percentage of total population","1 night or over","Domestic","Males","43.84","b"
"2015","Spain","Percentage of total population","1 night or over","Domestic","Females","43.12","b"
"2015","Spain","Percentage of total population","1 night or over","Outbound","Males","4.88","b"
"2015","Spain","Percentage of total population","1 night or over","Outbound","Females","5.47","b"
"2015","France","Number","1 night or over","Domestic","Males","12,262,496",""
"2015","France","Number","1 night or over","Domestic","Females","13,268,199",""
"2015","France","Number","1 night or over","Outbound","Males","1,039,948",""
"2015","France","Number","1 night or over","Outbound","Females","1,060,134",""
"2015","France","Percentage of total population","1 night or over","Domestic","Males","49.6",""
"2015","France","Percentage of total population","1 night or over","Domestic","Females","49.11",""
"2015","France","Percentage of total population","1 night or over","Outbound","Males","4.21",""
"2015","France","Percentage of total population","1 night or over","Outbound","Females","3.92",""
"2015","Croatia","Number","1 night or over","Domestic","Males","542,082","b"
"2015","Croatia","Number","1 night or over","Domestic","Females","496,656","b"
"2015","Croatia","Number","1 night or over","Outbound","Males","104,897","b"
"2015","Croatia","Number","1 night or over","Outbound","Females","115,659","b"
"2015","Croatia","Percentage of total population","1 night or over","Domestic","Males","31.31","b"
"2015","Croatia","Percentage of total population","1 night or over","Domestic","Females","26.13","b"
"2015","Croatia","Percentage of total population","1 night or over","Outbound","Males","6.06","b"
"2015","Croatia","Percentage of total population","1 night or over","Outbound","Females","6.08","b"
"2015","Italy","Number","1 night or over","Domestic","Males","6,673,136",""
"2015","Italy","Number","1 night or over","Domestic","Females","7,341,152",""
"2015","Italy","Number","1 night or over","Outbound","Males","1,935,858",""
"2015","Italy","Number","1 night or over","Outbound","Females","1,770,331",""
"2015","Italy","Percentage of total population","1 night or over","Domestic","Males","26.64",""
"2015","Italy","Percentage of total population","1 night or over","Domestic","Females","27.18",""
"2015","Italy","Percentage of total population","1 night or over","Outbound","Males","7.73",""
"2015","Italy","Percentage of total population","1 night or over","Outbound","Females","6.56",""
"2015","Cyprus","Number","1 night or over","Domestic","Males","96,602","e"
"2015","Cyprus","Number","1 night or over","Domestic","Females","94,704","e"
"2015","Cyprus","Number","1 night or over","Outbound","Males","52,913","e"
"2015","Cyprus","Number","1 night or over","Outbound","Females","63,822","e"
"2015","Cyprus","Percentage of total population","1 night or over","Domestic","Males","28.48","e"
"2015","Cyprus","Percentage of total population","1 night or over","Domestic","Females","25.93","e"
"2015","Cyprus","Percentage of total population","1 night or over","Outbound","Males","15.6","e"
"2015","Cyprus","Percentage of total population","1 night or over","Outbound","Females","17.47","e"
"2015","Latvia","Number","1 night or over","Domestic","Males","188,597",""
"2015","Latvia","Number","1 night or over","Domestic","Females","210,495",""
"2015","Latvia","Number","1 night or over","Outbound","Males","60,805",""
"2015","Latvia","Number","1 night or over","Outbound","Females","82,476",""
"2015","Latvia","Percentage of total population","1 night or over","Domestic","Males","25.45",""
"2015","Latvia","Percentage of total population","1 night or over","Domestic","Females","23.01",""
"2015","Latvia","Percentage of total population","1 night or over","Outbound","Males","8.2",""
"2015","Latvia","Percentage of total population","1 night or over","Outbound","Females","9.02",""
"2015","Lithuania","Number","1 night or over","Domestic","Males","335,264",""
"2015","Lithuania","Number","1 night or over","Domestic","Females","385,018",""
"2015","Lithuania","Number","1 night or over","Outbound","Males","328,924",""
"2015","Lithuania","Number","1 night or over","Outbound","Females","363,484",""
"2015","Lithuania","Percentage of total population","1 night or over","Domestic","Males","29.71",""
"2015","Lithuania","Percentage of total population","1 night or over","Domestic","Females","28.16",""
"2015","Lithuania","Percentage of total population","1 night or over","Outbound","Males","29.15",""
"2015","Lithuania","Percentage of total population","1 night or over","Outbound","Females","26.58",""
"2015","Luxembourg","Number","1 night or over","Domestic","Males",":","c"
"2015","Luxembourg","Number","1 night or over","Domestic","Females",":","c"
"2015","Luxembourg","Number","1 night or over","Outbound","Males","164,336",""
"2015","Luxembourg","Number","1 night or over","Outbound","Females","167,235",""
"2015","Luxembourg","Percentage of total population","1 night or over","Domestic","Males",":","c"
"2015","Luxembourg","Percentage of total population","1 night or over","Domestic","Females",":","c"
"2015","Luxembourg","Percentage of total population","1 night or over","Outbound","Males","70.28",""
"2015","Luxembourg","Percentage of total population","1 night or over","Outbound","Females","71.05",""
"2015","Hungary","Number","1 night or over","Domestic","Males","1,249,847",""
"2015","Hungary","Number","1 night or over","Domestic","Females","1,458,849",""
"2015","Hungary","Number","1 night or over","Outbound","Males","264,480",""
"2015","Hungary","Number","1 night or over","Outbound","Females","280,761",""
"2015","Hungary","Percentage of total population","1 night or over","Domestic","Males","31.03",""
"2015","Hungary","Percentage of total population","1 night or over","Domestic","Females","32.32",""
"2015","Hungary","Percentage of total population","1 night or over","Outbound","Males","6.57",""
"2015","Hungary","Percentage of total population","1 night or over","Outbound","Females","6.22",""
"2015","Malta","Number","1 night or over","Domestic","Males","22,813",""
"2015","Malta","Number","1 night or over","Domestic","Females","25,879",""
"2015","Malta","Number","1 night or over","Outbound","Males","39,411",""
