"TIME","GEO","UNIT","DURATION","PARTNER","SEX","Value","Flag and Footnotes"
"2014","Greece","Percentage of total population","1 night or over","All countries of the world","Females","38.88",""
"2014","Spain","Number","1 night or over","Domestic country","Males","7,890,690",""
"2014","Spain","Number","1 night or over","Domestic country","Females","8,293,983",""
"2014","Spain","Number","1 night or over","All countries of the world","Males","10,105,471",""
"2014","Spain","Number","1 night or over","All countries of the world","Females","10,763,819",""
"2014","Spain","Percentage of total population","1 night or over","Domestic country","Males","41.93",""
"2014","Spain","Percentage of total population","1 night or over","Domestic country","Females","41.72",""
"2014","Spain","Percentage of total population","1 night or over","All countries of the world","Males","53.69",""
"2014","Spain","Percentage of total population","1 night or over","All countries of the world","Females","54.15",""
"2014","France","Number","1 night or over","Domestic country","Males","11,717,365",""
"2014","France","Number","1 night or over","Domestic country","Females","13,243,783",""
"2014","France","Number","1 night or over","All countries of the world","Males","18,022,171",""
"2014","France","Number","1 night or over","All countries of the world","Females","20,207,716",""
"2014","France","Percentage of total population","1 night or over","Domestic country","Males","47.75",""
"2014","France","Percentage of total population","1 night or over","Domestic country","Females","49.19",""
"2014","France","Percentage of total population","1 night or over","All countries of the world","Males","73.44",""
"2014","France","Percentage of total population","1 night or over","All countries of the world","Females","75.06",""
"2014","Croatia","Number","1 night or over","Domestic country","Males","520,790",""
"2014","Croatia","Number","1 night or over","Domestic country","Females","570,818",""
"2014","Croatia","Number","1 night or over","All countries of the world","Males","841,562",""
"2014","Croatia","Number","1 night or over","All countries of the world","Females","939,911",""
"2014","Croatia","Percentage of total population","1 night or over","Domestic country","Males","30.08",""
"2014","Croatia","Percentage of total population","1 night or over","Domestic country","Females","30.03",""
"2014","Croatia","Percentage of total population","1 night or over","All countries of the world","Males","48.6",""
"2014","Croatia","Percentage of total population","1 night or over","All countries of the world","Females","49.45",""
"2014","Italy","Number","1 night or over","Domestic country","Males","6,164,054","b"
"2014","Italy","Number","1 night or over","Domestic country","Females","6,474,384","b"
"2014","Italy","Number","1 night or over","All countries of the world","Males","9,573,269","b"
"2014","Italy","Number","1 night or over","All countries of the world","Females","10,153,073","b"
"2014","Italy","Percentage of total population","1 night or over","Domestic country","Males","24.61","b"
"2014","Italy","Percentage of total population","1 night or over","Domestic country","Females","23.97","b"
"2014","Italy","Percentage of total population","1 night or over","All countries of the world","Males","38.22","b"
"2014","Italy","Percentage of total population","1 night or over","All countries of the world","Females","37.6","b"
"2014","Cyprus","Number","1 night or over","Domestic country","Males","79,974","e"
"2014","Cyprus","Number","1 night or over","Domestic country","Females","79,782","e"
"2014","Cyprus","Number","1 night or over","All countries of the world","Males","210,459","e"
"2014","Cyprus","Number","1 night or over","All countries of the world","Females","234,042","e"
"2014","Cyprus","Percentage of total population","1 night or over","Domestic country","Males","23.62","e"
"2014","Cyprus","Percentage of total population","1 night or over","Domestic country","Females","21.86","e"
"2014","Cyprus","Percentage of total population","1 night or over","All countries of the world","Males","62.16","e"
"2014","Cyprus","Percentage of total population","1 night or over","All countries of the world","Females","64.13","e"
"2014","Latvia","Number","1 night or over","Domestic country","Males","189,169",""
"2014","Latvia","Number","1 night or over","Domestic country","Females","204,912",""
"2014","Latvia","Number","1 night or over","All countries of the world","Males","405,985",""
"2014","Latvia","Number","1 night or over","All countries of the world","Females","472,934",""
"2014","Latvia","Percentage of total population","1 night or over","Domestic country","Males","25.3",""
"2014","Latvia","Percentage of total population","1 night or over","Domestic country","Females","22.13",""
"2014","Latvia","Percentage of total population","1 night or over","All countries of the world","Males","54.29",""
"2014","Latvia","Percentage of total population","1 night or over","All countries of the world","Females","51.07",""
"2014","Lithuania","Number","1 night or over","Domestic country","Males","317,269",""
"2014","Lithuania","Number","1 night or over","Domestic country","Females","379,670",""
"2014","Lithuania","Number","1 night or over","All countries of the world","Males","686,708",""
"2014","Lithuania","Number","1 night or over","All countries of the world","Females","767,688",""
"2014","Lithuania","Percentage of total population","1 night or over","Domestic country","Males","27.94",""
"2014","Lithuania","Percentage of total population","1 night or over","Domestic country","Females","27.56",""
"2014","Lithuania","Percentage of total population","1 night or over","All countries of the world","Males","60.47",""
"2014","Lithuania","Percentage of total population","1 night or over","All countries of the world","Females","55.72",""
"2014","Luxembourg","Number","1 night or over","Domestic country","Males","307",""
"2014","Luxembourg","Number","1 night or over","Domestic country","Females","1,435",""
"2014","Luxembourg","Number","1 night or over","All countries of the world","Males","191,795",""
"2014","Luxembourg","Number","1 night or over","All countries of the world","Females","185,189",""
"2014","Luxembourg","Percentage of total population","1 night or over","Domestic country","Males","0.13",""
"2014","Luxembourg","Percentage of total population","1 night or over","Domestic country","Females","0.63",""
"2014","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Males","84.26",""
"2014","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Females","80.69",""
"2014","Hungary","Number","1 night or over","Domestic country","Males","1,338,869",""
"2014","Hungary","Number","1 night or over","Domestic country","Females","1,534,950",""
"2014","Hungary","Number","1 night or over","All countries of the world","Males","2,111,590",""
"2014","Hungary","Number","1 night or over","All countries of the world","Females","2,370,628",""
"2014","Hungary","Percentage of total population","1 night or over","Domestic country","Males","33.71",""
"2014","Hungary","Percentage of total population","1 night or over","Domestic country","Females","34.26",""
"2014","Hungary","Percentage of total population","1 night or over","All countries of the world","Males","53.17",""
"2014","Hungary","Percentage of total population","1 night or over","All countries of the world","Females","52.91",""
"2014","Malta","Number","1 night or over","Domestic country","Males","29,376",""
"2014","Malta","Number","1 night or over","Domestic country","Females","28,668",""
"2014","Malta","Number","1 night or over","All countries of the world","Males","95,768",""
"2014","Malta","Number","1 night or over","All countries of the world","Females","96,206",""
"2014","Malta","Percentage of total population","1 night or over","Domestic country","Males","16.47",""
"2014","Malta","Percentage of total population","1 night or over","Domestic country","Females","16",""
"2014","Malta","Percentage of total population","1 night or over","All countries of the world","Males","53.69",""
"2014","Malta","Percentage of total population","1 night or over","All countries of the world","Females","53.69",""
"2014","Netherlands","Number","1 night or over","Domestic country","Males","1,591,421",""
"2014","Netherlands","Number","1 night or over","Domestic country","Females","1,717,147",""
"2014","Netherlands","Number","1 night or over","All countries of the world","Males","5,615,245",""
"2014","Netherlands","Number","1 night or over","All countries of the world","Females","5,870,417",""
"2014","Netherlands","Percentage of total population","1 night or over","Domestic country","Males","23.59",""
"2014","Netherlands","Percentage of total population","1 night or over","Domestic country","Females","24.61",""
"2014","Netherlands","Percentage of total population","1 night or over","All countries of the world","Males","83.23",""
"2014","Netherlands","Percentage of total population","1 night or over","All countries of the world","Females","84.14",""
"2014","Austria","Number","1 night or over","Domestic country","Males","656,676",""
"2014","Austria","Number","1 night or over","Domestic country","Females","691,522",""
"2014","Austria","Number","1 night or over","All countries of the world","Males","2,669,297",""
"2014","Austria","Number","1 night or over","All countries of the world","Females","2,842,502",""
"2014","Austria","Percentage of total population","1 night or over","Domestic country","Males","18.71",""
"2014","Austria","Percentage of total population","1 night or over","Domestic country","Females","18.67",""
"2014","Austria","Percentage of total population","1 night or over","All countries of the world","Males","76.06",""
"2014","Austria","Percentage of total population","1 night or over","All countries of the world","Females","76.74",""
"2014","Poland","Number","1 night or over","Domestic country","Males","5,526,772",""
"2014","Poland","Number","1 night or over","Domestic country","Females","6,380,948",""
"2014","Poland","Number","1 night or over","All countries of the world","Males","8,215,797",""
"2014","Poland","Number","1 night or over","All countries of the world","Females","8,984,197",""
"2014","Poland","Percentage of total population","1 night or over","Domestic country","Males","35.95",""
"2014","Poland","Percentage of total population","1 night or over","Domestic country","Females","37.53",""
"2014","Poland","Percentage of total population","1 night or over","All countries of the world","Males","53.44",""
"2014","Poland","Percentage of total population","1 night or over","All countries of the world","Females","52.83",""
"2014","Portugal","Number","1 night or over","Domestic country","Males","1,203,940",""
"2014","Portugal","Number","1 night or over","Domestic country","Females","1,410,783",""
"2014","Portugal","Number","1 night or over","All countries of the world","Males","1,614,640",""
"2014","Portugal","Number","1 night or over","All countries of the world","Females","1,815,153",""
"2014","Portugal","Percentage of total population","1 night or over","Domestic country","Males","18.08",""
"2014","Portugal","Percentage of total population","1 night or over","Domestic country","Females","18.3",""
"2014","Portugal","Percentage of total population","1 night or over","All countries of the world","Males","24.25",""
"2014","Portugal","Percentage of total population","1 night or over","All countries of the world","Females","23.54",""
"2014","Romania","Number","1 night or over","Domestic country","Males","2,014,359",""
"2014","Romania","Number","1 night or over","Domestic country","Females","1,915,961",""
"2014","Romania","Number","1 night or over","All countries of the world","Males","2,152,547",""
"2014","Romania","Number","1 night or over","All countries of the world","Females","2,048,592",""
"2014","Romania","Percentage of total population","1 night or over","Domestic country","Males","24.93",""
"2014","Romania","Percentage of total population","1 night or over","Domestic country","Females","22.29",""
"2014","Romania","Percentage of total population","1 night or over","All countries of the world","Males","26.64",""
"2014","Romania","Percentage of total population","1 night or over","All countries of the world","Females","23.83",""
"2014","Slovenia","Number","1 night or over","Domestic country","Males","107,399","e"
"2014","Slovenia","Number","1 night or over","Domestic country","Females","125,304","e"
"2014","Slovenia","Number","1 night or over","All countries of the world","Males","537,628","e"
"2014","Slovenia","Number","1 night or over","All countries of the world","Females","568,092","e"
"2014","Slovenia","Percentage of total population","1 night or over","Domestic country","Males","12.4","e"
"2014","Slovenia","Percentage of total population","1 night or over","Domestic country","Females","14.03","e"
"2014","Slovenia","Percentage of total population","1 night or over","All countries of the world","Males","62.08","e"
"2014","Slovenia","Percentage of total population","1 night or over","All countries of the world","Females","63.59","e"
"2014","Slovakia","Number","1 night or over","Domestic country","Males","602,318",""
"2014","Slovakia","Number","1 night or over","Domestic country","Females","602,382",""
"2014","Slovakia","Number","1 night or over","All countries of the world","Males","1,193,213",""
"2014","Slovakia","Number","1 night or over","All countries of the world","Females","1,262,786",""
"2014","Slovakia","Percentage of total population","1 night or over","Domestic country","Males","27.19",""
"2014","Slovakia","Percentage of total population","1 night or over","Domestic country","Females","25.35",""
"2014","Slovakia","Percentage of total population","1 night or over","All countries of the world","Males","53.87",""
"2014","Slovakia","Percentage of total population","1 night or over","All countries of the world","Females","53.15",""
"2014","Finland","Number","1 night or over","Domestic country","Males","739,857",""
"2014","Finland","Number","1 night or over","Domestic country","Females","710,942",""
"2014","Finland","Number","1 night or over","All countries of the world","Males","1,986,407",""
"2014","Finland","Number","1 night or over","All countries of the world","Females","2,045,892",""
"2014","Finland","Percentage of total population","1 night or over","Domestic country","Males","33.69",""
"2014","Finland","Percentage of total population","1 night or over","Domestic country","Females","31.63",""
"2014","Finland","Percentage of total population","1 night or over","All countries of the world","Males","90.46",""
"2014","Finland","Percentage of total population","1 night or over","All countries of the world","Females","91.04",""
"2014","Sweden","Number","1 night or over","Domestic country","Males","1,049,470",""
"2014","Sweden","Number","1 night or over","Domestic country","Females","1,076,380",""
"2014","Sweden","Number","1 night or over","All countries of the world","Males","2,991,930",""
"2014","Sweden","Number","1 night or over","All countries of the world","Females","3,138,070",""
"2014","Sweden","Percentage of total population","1 night or over","Domestic country","Males","25.95",""
"2014","Sweden","Percentage of total population","1 night or over","Domestic country","Females","26.23",""
"2014","Sweden","Percentage of total population","1 night or over","All countries of the world","Males","73.99",""
"2014","Sweden","Percentage of total population","1 night or over","All countries of the world","Females","76.46",""
"2015","Belgium","Number","1 night or over","Domestic country","Males","221,976",""
"2015","Belgium","Number","1 night or over","Domestic country","Females","278,459",""
"2015","Belgium","Number","1 night or over","All countries of the world","Males","2,641,117",""
"2015","Belgium","Number","1 night or over","All countries of the world","Females","2,839,481",""
"2015","Belgium","Percentage of total population","1 night or over","Domestic country","Males","4.58",""
"2015","Belgium","Percentage of total population","1 night or over","Domestic country","Females","5.72",""
"2015","Belgium","Percentage of total population","1 night or over","All countries of the world","Males","54.47",""
"2015","Belgium","Percentage of total population","1 night or over","All countries of the world","Females","58.32",""
"2015","Bulgaria","Number","1 night or over","Domestic country","Males","763,235",""
"2015","Bulgaria","Number","1 night or over","Domestic country","Females","772,535",""
"2015","Bulgaria","Number","1 night or over","All countries of the world","Males","859,206",""
"2015","Bulgaria","Number","1 night or over","All countries of the world","Females","904,228",""
"2015","Bulgaria","Percentage of total population","1 night or over","Domestic country","Males","26.13",""
"2015","Bulgaria","Percentage of total population","1 night or over","Domestic country","Females","23.45",""
"2015","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Males","29.42",""
"2015","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Females","27.45",""
"2015","Czechia","Number","1 night or over","Domestic country","Males","1,766,223",""
"2015","Czechia","Number","1 night or over","Domestic country","Females","1,855,532",""
"2015","Czechia","Number","1 night or over","All countries of the world","Males","3,561,985",""
"2015","Czechia","Number","1 night or over","All countries of the world","Females","3,628,862",""
"2015","Czechia","Percentage of total population","1 night or over","Domestic country","Males","40.56",""
"2015","Czechia","Percentage of total population","1 night or over","Domestic country","Females","40.55",""
"2015","Czechia","Percentage of total population","1 night or over","All countries of the world","Males","81.8",""
"2015","Czechia","Percentage of total population","1 night or over","All countries of the world","Females","79.3",""
"2015","Denmark","Number","1 night or over","Domestic country","Males","506,450",""
"2015","Denmark","Number","1 night or over","Domestic country","Females","532,166",""
"2015","Denmark","Number","1 night or over","All countries of the world","Males","1,836,327",""
"2015","Denmark","Number","1 night or over","All countries of the world","Females","1,929,567",""
"2015","Denmark","Percentage of total population","1 night or over","Domestic country","Males","21.48",""
"2015","Denmark","Percentage of total population","1 night or over","Domestic country","Females","22",""
"2015","Denmark","Percentage of total population","1 night or over","All countries of the world","Males","77.9",""
"2015","Denmark","Percentage of total population","1 night or over","All countries of the world","Females","79.76",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Males","7,803,031",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Females","8,766,999",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Males","26,371,397",""
"2015","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Females","27,448,937",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Males","23.02",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Females","24.67",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Males","77.81",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Females","77.23",""
"2015","Estonia","Number","1 night or over","Domestic country","Males","124,292",""
"2015","Estonia","Number","1 night or over","Domestic country","Females","135,969",""
"2015","Estonia","Number","1 night or over","All countries of the world","Males","348,022",""
"2015","Estonia","Number","1 night or over","All countries of the world","Females","381,455",""
"2015","Estonia","Percentage of total population","1 night or over","Domestic country","Males","24.53",""
"2015","Estonia","Percentage of total population","1 night or over","Domestic country","Females","22.78",""
"2015","Estonia","Percentage of total population","1 night or over","All countries of the world","Males","68.68",""
"2015","Estonia","Percentage of total population","1 night or over","All countries of the world","Females","63.9",""
"2015","Ireland","Number","1 night or over","Domestic country","Males","345,099",""
"2015","Ireland","Number","1 night or over","Domestic country","Females","364,103",""
"2015","Ireland","Number","1 night or over","All countries of the world","Males","1,276,577",""
"2015","Ireland","Number","1 night or over","All countries of the world","Females","1,411,694",""
"2015","Ireland","Percentage of total population","1 night or over","Domestic country","Males","19.49",""
"2015","Ireland","Percentage of total population","1 night or over","Domestic country","Females","19.71",""
"2015","Ireland","Percentage of total population","1 night or over","All countries of the world","Males","72.08",""
"2015","Ireland","Percentage of total population","1 night or over","All countries of the world","Females","76.41",""
"2015","Greece","Number","1 night or over","Domestic country","Males","1,367,702",""
"2015","Greece","Number","1 night or over","Domestic country","Females","1,510,708",""
"2015","Greece","Number","1 night or over","All countries of the world","Males","1,611,393",""
"2015","Greece","Number","1 night or over","All countries of the world","Females","1,769,550",""
"2015","Greece","Percentage of total population","1 night or over","Domestic country","Males","31.06",""
"2015","Greece","Percentage of total population","1 night or over","Domestic country","Females","31.38",""
"2015","Greece","Percentage of total population","1 night or over","All countries of the world","Males","36.6",""
"2015","Greece","Percentage of total population","1 night or over","All countries of the world","Females","36.76",""
"2015","Spain","Number","1 night or over","Domestic country","Males","8,422,470","b"
"2015","Spain","Number","1 night or over","Domestic country","Females","8,504,760","b"
"2015","Spain","Number","1 night or over","All countries of the world","Males","12,028,053","b"
"2015","Spain","Number","1 night or over","All countries of the world","Females","12,421,816","b"
"2015","Spain","Percentage of total population","1 night or over","Domestic country","Males","43.84","b"
"2015","Spain","Percentage of total population","1 night or over","Domestic country","Females","43.12","b"
"2015","Spain","Percentage of total population","1 night or over","All countries of the world","Males","62.6","b"
"2015","Spain","Percentage of total population","1 night or over","All countries of the world","Females","62.99","b"
"2015","France","Number","1 night or over","Domestic country","Males","12,262,496",""
"2015","France","Number","1 night or over","Domestic country","Females","13,268,199",""
"2015","France","Number","1 night or over","All countries of the world","Males","18,501,915",""
"2015","France","Number","1 night or over","All countries of the world","Females","20,187,371",""
"2015","France","Percentage of total population","1 night or over","Domestic country","Males","49.6",""
"2015","France","Percentage of total population","1 night or over","Domestic country","Females","49.11",""
"2015","France","Percentage of total population","1 night or over","All countries of the world","Males","74.83",""
"2015","France","Percentage of total population","1 night or over","All countries of the world","Females","74.73",""
"2015","Croatia","Number","1 night or over","Domestic country","Males","542,082","b"
"2015","Croatia","Number","1 night or over","Domestic country","Females","496,656","b"
"2015","Croatia","Number","1 night or over","All countries of the world","Males","820,889","b"
"2015","Croatia","Number","1 night or over","All countries of the world","Females","738,444","b"
"2015","Croatia","Percentage of total population","1 night or over","Domestic country","Males","31.31","b"
"2015","Croatia","Percentage of total population","1 night or over","Domestic country","Females","26.13","b"
"2015","Croatia","Percentage of total population","1 night or over","All countries of the world","Males","47.41","b"
"2015","Croatia","Percentage of total population","1 night or over","All countries of the world","Females","38.85","b"
"2015","Italy","Number","1 night or over","Domestic country","Males","6,673,136",""
"2015","Italy","Number","1 night or over","Domestic country","Females","7,341,152",""
"2015","Italy","Number","1 night or over","All countries of the world","Males","10,709,058",""
"2015","Italy","Number","1 night or over","All countries of the world","Females","11,097,347",""
"2015","Italy","Percentage of total population","1 night or over","Domestic country","Males","26.64",""
"2015","Italy","Percentage of total population","1 night or over","Domestic country","Females","27.18",""
"2015","Italy","Percentage of total population","1 night or over","All countries of the world","Males","42.75",""
"2015","Italy","Percentage of total population","1 night or over","All countries of the world","Females","41.09",""
"2015","Cyprus","Number","1 night or over","Domestic country","Males","96,602","e"
"2015","Cyprus","Number","1 night or over","Domestic country","Females","94,704","e"
"2015","Cyprus","Number","1 night or over","All countries of the world","Males","228,118","e"
"2015","Cyprus","Number","1 night or over","All countries of the world","Females","248,132","e"
"2015","Cyprus","Percentage of total population","1 night or over","Domestic country","Males","28.48","e"
"2015","Cyprus","Percentage of total population","1 night or over","Domestic country","Females","25.93","e"
"2015","Cyprus","Percentage of total population","1 night or over","All countries of the world","Males","67.24","e"
"2015","Cyprus","Percentage of total population","1 night or over","All countries of the world","Females","67.93","e"
"2015","Latvia","Number","1 night or over","Domestic country","Males","188,597",""
"2015","Latvia","Number","1 night or over","Domestic country","Females","210,495",""
"2015","Latvia","Number","1 night or over","All countries of the world","Males","428,297",""
"2015","Latvia","Number","1 night or over","All countries of the world","Females","487,432",""
"2015","Latvia","Percentage of total population","1 night or over","Domestic country","Males","25.45",""
"2015","Latvia","Percentage of total population","1 night or over","Domestic country","Females","23.01",""
"2015","Latvia","Percentage of total population","1 night or over","All countries of the world","Males","57.79",""
"2015","Latvia","Percentage of total population","1 night or over","All countries of the world","Females","53.28",""
"2015","Lithuania","Number","1 night or over","Domestic country","Males","335,264",""
"2015","Lithuania","Number","1 night or over","Domestic country","Females","385,018",""
"2015","Lithuania","Number","1 night or over","All countries of the world","Males","684,277",""
"2015","Lithuania","Number","1 night or over","All countries of the world","Females","769,250",""
"2015","Lithuania","Percentage of total population","1 night or over","Domestic country","Males","29.71",""
"2015","Lithuania","Percentage of total population","1 night or over","Domestic country","Females","28.16",""
"2015","Lithuania","Percentage of total population","1 night or over","All countries of the world","Males","60.65",""
"2015","Lithuania","Percentage of total population","1 night or over","All countries of the world","Females","56.25",""
"2015","Luxembourg","Number","1 night or over","Domestic country","Males",":","c"
"2015","Luxembourg","Number","1 night or over","Domestic country","Females",":","c"
"2015","Luxembourg","Number","1 night or over","All countries of the world","Males","196,755",""
"2015","Luxembourg","Number","1 night or over","All countries of the world","Females","192,319",""
"2015","Luxembourg","Percentage of total population","1 night or over","Domestic country","Males",":","c"
"2015","Luxembourg","Percentage of total population","1 night or over","Domestic country","Females",":","c"
"2015","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Males","84.15",""
"2015","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Females","81.7",""
"2015","Hungary","Number","1 night or over","Domestic country","Males","1,249,847",""
"2015","Hungary","Number","1 night or over","Domestic country","Females","1,458,849",""
"2015","Hungary","Number","1 night or over","All countries of the world","Males","2,149,807",""
"2015","Hungary","Number","1 night or over","All countries of the world","Females","2,373,848",""
"2015","Hungary","Percentage of total population","1 night or over","Domestic country","Males","31.03",""
"2015","Hungary","Percentage of total population","1 night or over","Domestic country","Females","32.32",""
"2015","Hungary","Percentage of total population","1 night or over","All countries of the world","Males","53.37",""
"2015","Hungary","Percentage of total population","1 night or over","All countries of the world","Females","52.59",""
"2015","Malta","Number","1 night or over","Domestic country","Males","22,813",""
"2015","Malta","Number","1 night or over","Domestic country","Females","25,879",""
"2015","Malta","Number","1 night or over","All countries of the world","Males","94,944",""
"2015","Malta","Number","1 night or over","All countries of the world","Females","91,711",""
"2015","Malta","Percentage of total population","1 night or over","Domestic country","Males","12.65",""
"2015","Malta","Percentage of total population","1 night or over","Domestic country","Females","14.33",""
"2015","Malta","Percentage of total population","1 night or over","All countries of the world","Males","52.63",""
"2015","Malta","Percentage of total population","1 night or over","All countries of the world","Females","50.77",""
"2015","Netherlands","Number","1 night or over","Domestic country","Males","1,572,583",""
"2015","Netherlands","Number","1 night or over","Domestic country","Females","1,598,393",""
"2015","Netherlands","Number","1 night or over","All countries of the world","Males","5,605,981",""
"2015","Netherlands","Number","1 night or over","All countries of the world","Females","5,892,455",""
"2015","Netherlands","Percentage of total population","1 night or over","Domestic country","Males","23.12",""
"2015","Netherlands","Percentage of total population","1 night or over","Domestic country","Females","22.94",""
"2015","Netherlands","Percentage of total population","1 night or over","All countries of the world","Males","82.43",""
"2015","Netherlands","Percentage of total population","1 night or over","All countries of the world","Females","84.58",""
"2015","Austria","Number","1 night or over","Domestic country","Males","697,846",""
"2015","Austria","Number","1 night or over","Domestic country","Females","646,733",""
"2015","Austria","Number","1 night or over","All countries of the world","Males","2,705,610",""
"2015","Austria","Number","1 night or over","All countries of the world","Females","2,839,425",""
"2015","Austria","Percentage of total population","1 night or over","Domestic country","Males","19.59",""
"2015","Austria","Percentage of total population","1 night or over","Domestic country","Females","17.29",""
"2015","Austria","Percentage of total population","1 night or over","All countries of the world","Males","75.95",""
"2015","Austria","Percentage of total population","1 night or over","All countries of the world","Females","75.89",""
"2015","Poland","Number","1 night or over","Domestic country","Males","5,684,445",""
"2015","Poland","Number","1 night or over","Domestic country","Females","6,379,360",""
"2015","Poland","Number","1 night or over","All countries of the world","Males","8,404,529",""
"2015","Poland","Number","1 night or over","All countries of the world","Females","9,043,059",""
"2015","Poland","Percentage of total population","1 night or over","Domestic country","Males","36.58",""
"2015","Poland","Percentage of total population","1 night or over","Domestic country","Females","38.18",""
"2015","Poland","Percentage of total population","1 night or over","All countries of the world","Males","54.08",""
"2015","Poland","Percentage of total population","1 night or over","All countries of the world","Females","54.12",""
"2015","Portugal","Number","1 night or over","Domestic country","Males","1,280,061",""
"2015","Portugal","Number","1 night or over","Domestic country","Females","1,467,324",""
"2015","Portugal","Number","1 night or over","All countries of the world","Males","1,750,135",""
"2015","Portugal","Number","1 night or over","All countries of the world","Females","1,948,531",""
"2015","Portugal","Percentage of total population","1 night or over","Domestic country","Males","18.43",""
"2015","Portugal","Percentage of total population","1 night or over","Domestic country","Females","17.86",""
"2015","Portugal","Percentage of total population","1 night or over","All countries of the world","Males","25.2",""
"2015","Portugal","Percentage of total population","1 night or over","All countries of the world","Females","23.71",""
"2015","Romania","Number","1 night or over","Domestic country","Males","2,096,213",""
"2015","Romania","Number","1 night or over","Domestic country","Females","1,972,212",""
"2015","Romania","Number","1 night or over","All countries of the world","Males","2,233,239",""
"2015","Romania","Number","1 night or over","All countries of the world","Females","2,124,337",""
"2015","Romania","Percentage of total population","1 night or over","Domestic country","Males","26.12",""
"2015","Romania","Percentage of total population","1 night or over","Domestic country","Females","23.13",""
"2015","Romania","Percentage of total population","1 night or over","All countries of the world","Males","27.82",""
"2015","Romania","Percentage of total population","1 night or over","All countries of the world","Females","24.91",""
"2015","Slovenia","Number","1 night or over","Domestic country","Males","109,493",""
"2015","Slovenia","Number","1 night or over","Domestic country","Females","108,185",""
"2015","Slovenia","Number","1 night or over","All countries of the world","Males","556,219",""
"2015","Slovenia","Number","1 night or over","All countries of the world","Females","545,191",""
"2015","Slovenia","Percentage of total population","1 night or over","Domestic country","Males","12.74",""
"2015","Slovenia","Percentage of total population","1 night or over","Domestic country","Females","12.03",""
"2015","Slovenia","Percentage of total population","1 night or over","All countries of the world","Males","64.71",""
"2015","Slovenia","Percentage of total population","1 night or over","All countries of the world","Females","60.64",""
"2015","Slovakia","Number","1 night or over","Domestic country","Males","602,300",""
"2015","Slovakia","Number","1 night or over","Domestic country","Females","659,976",""
"2015","Slovakia","Number","1 night or over","All countries of the world","Males","1,394,008",""
"2015","Slovakia","Number","1 night or over","All countries of the world","Females","1,366,902",""
"2015","Slovakia","Percentage of total population","1 night or over","Domestic country","Males","27.14",""
"2015","Slovakia","Percentage of total population","1 night or over","Domestic country","Females","27.79",""
"2015","Slovakia","Percentage of total population","1 night or over","All countries of the world","Males","62.82",""
"2015","Slovakia","Percentage of total population","1 night or over","All countries of the world","Females","57.55",""
"2015","Finland","Number","1 night or over","Domestic country","Males","635,515",""
"2015","Finland","Number","1 night or over","Domestic country","Females","622,675",""
"2015","Finland","Number","1 night or over","All countries of the world","Males","1,993,153",""
"2015","Finland","Number","1 night or over","All countries of the world","Females","2,042,658",""
"2015","Finland","Percentage of total population","1 night or over","Domestic country","Males","28.85",""
"2015","Finland","Percentage of total population","1 night or over","Domestic country","Females","27.68",""
"2015","Finland","Percentage of total population","1 night or over","All countries of the world","Males","90.49",""
"2015","Finland","Percentage of total population","1 night or over","All countries of the world","Females","90.81",""
"2015","Sweden","Number","1 night or over","Domestic country","Males","965,374",""
"2015","Sweden","Number","1 night or over","Domestic country","Females","1,179,251",""
"2015","Sweden","Number","1 night or over","All countries of the world","Males","3,269,872",""
"2015","Sweden","Number","1 night or over","All countries of the world","Females","3,322,900",""
"2015","Sweden","Percentage of total population","1 night or over","Domestic country","Males","23.73",""
"2015","Sweden","Percentage of total population","1 night or over","Domestic country","Females","29",""
"2015","Sweden","Percentage of total population","1 night or over","All countries of the world","Males","80.39",""
"2015","Sweden","Percentage of total population","1 night or over","All countries of the world","Females","81.72",""
"2016","Belgium","Number","1 night or over","Domestic country","Males","200,949",""
"2016","Belgium","Number","1 night or over","Domestic country","Females","193,040",""
"2016","Belgium","Number","1 night or over","All countries of the world","Males","2,703,452",""
"2016","Belgium","Number","1 night or over","All countries of the world","Females","3,121,987",""
"2016","Belgium","Percentage of total population","1 night or over","Domestic country","Males","4.2",""
"2016","Belgium","Percentage of total population","1 night or over","Domestic country","Females","3.73",""
"2016","Belgium","Percentage of total population","1 night or over","All countries of the world","Males","56.51",""
"2016","Belgium","Percentage of total population","1 night or over","All countries of the world","Females","60.38",""
"2016","Bulgaria","Number","1 night or over","Domestic country","Males","850,677",""
